datetime,Time [s],electrical_power_consumed,heating_electric_power_4,pump_power_4,ets_pump_power_4,heating_electric_power_5,pump_electric_power_5,ets_pump_electric_power_5,TimeSerLoa_b6603ffb.bui.addPFan.y,TimeSerLoa_9fdd6cda.bui.addPFan.y,TimeSerLoa_9fdd6cda.PPumETS.1,TimeSerLoa_b6603ffb.PPumETS.1,heating_system_capacity_4,heating_system_capacity_5,cooling_system_capacity_4,cooling_system_capacity_5
2/21/2023 7:00,4431600,3597.512,10124.629,741.8835,211.7418,48648.88,2033.695,594.36505,6377.938,4495.048,211.7418,594.36505,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 8:00,4435200,3597.512,7701.549,694.8201,121.480446,58486.836,2169.196,815.9106,4426.6187,8394.1045,121.480446,815.9106,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 9:00,4438800,3597.512,5435.5205,600.8223,53.940655,55539.203,1725.4353,701.30365,2340.87,5938.2544,53.940655,701.30365,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 10:00,4442400,3597.512,3850.7717,568.98987,53.612083,53832.312,2204.0576,648.00397,1153.3016,3344.592,53.612083,648.00397,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 11:00,4446000,3597.512,2895.5454,537.3088,53.576763,52855.645,1736.456,629.8195,725.83466,1599.8861,53.576763,629.8195,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 12:00,4449600,3597.512,2369.764,509.5314,54.60734,53301.94,2151.9587,655.4682,233.13187,776.9639,54.60734,655.4682,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 13:00,4453200,3597.512,2260.9878,496.0318,55.60999,50687.49,2168.4526,583.7592,722.57117,506.53857,55.60999,583.7592,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 14:00,4456800,3597.512,1903.3634,482.89078,55.222385,48695.887,2077.0403,589.0586,360.4922,325.9364,55.222385,589.0586,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 15:00,4460400,3597.512,1689.7267,472.91898,53.248966,47874.484,2001.3823,549.6198,42.36846,238.87,53.248966,549.6198,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 16:00,4464000,3597.512,1757.7158,473.22232,53.212555,49107.05,1583.5527,548.053,177.72145,242.33185,53.212555,548.053,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 17:00,4467600,3597.512,1744.38,473.03348,54.143204,50090.965,1701.5299,533.18585,356.63367,231.67163,54.143204,533.18585,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 18:00,4471200,3597.512,2263.0535,485.1748,52.43182,51912.168,1588.2654,623.89667,281.47327,392.66687,52.43182,623.89667,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 19:00,4474800,3597.512,2861.3706,506.4108,52.410305,54904.55,2262.6199,738.0941,226.48857,759.63086,52.410305,738.0941,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 20:00,4478400,3597.512,257.44058,418.80682,1.162315,54087.367,2312.207,745.3534,720.3378,220.47018,1.162315,745.3534,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 21:00,4482000,3597.512,275.70816,409.7545,1.4100289,51068.832,2209.1213,635.2813,895.2254,146.74591,1.4100289,635.2813,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 22:00,4485600,3597.512,260.88324,150.60368,51.53762,53189.254,2187.5325,736.9273,75.10693,0.010813719,51.53762,736.9273,130901.3,73179.4,-15784.6,-201976.5
2/21/2023 23:00,4489200,3597.512,142.59592,402.52112,50.506348,52553.355,1645.5549,668.8637,72.946434,0.3612407,50.506348,668.8637,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 0:00,4492800,3597.512,278.88086,408.09482,50.506348,48610.363,1460.2172,507.46075,514.0005,2.238846,50.506348,507.46075,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 1:00,4496400,3597.512,350.04932,412.55032,50.506348,46040.97,1349.2461,468.8112,334.70233,5.1066113,50.506348,468.8112,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 2:00,4500000,3597.512,443.11417,419.76447,50.506348,171.67252,803.1255,17.661684,42.702866,11.69467,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 3:00,4503600,3597.512,420.2503,422.23126,50.506348,169.44615,764.0161,17.661684,26.993034,14.769417,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 4:00,4507200,3597.512,412.85233,423.2132,50.506348,167.08755,737.8392,17.661684,24.482409,16.138784,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 5:00,4510800,3597.512,412.27905,423.83606,50.506348,5594.664,933.4544,125.034546,1129.9489,17.057446,50.506348,125.034546,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 6:00,4514400,3597.512,439.8852,424.86288,50.506348,5779.461,1567.606,1000.9699,3498.7458,18.633297,50.506348,1000.9699,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 7:00,4518000,3597.512,5877.872,561.26746,70.378654,47154.43,1939.2985,517.6088,4053.843,1911.8668,70.378654,517.6088,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 8:00,4521600,3597.512,5964.051,598.14386,68.300735,57675.633,2271.998,800.7359,2745.5703,4500.8755,68.300735,800.7359,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 9:00,4525200,3597.512,4050.996,565.4638,53.395298,54737.19,1764.8186,704.7309,1300.3701,3132.2212,53.395298,704.7309,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 10:00,4528800,3597.512,2707.3572,533.50085,53.656445,53349.285,1772.4573,641.4462,366.64496,1468.9213,53.656445,641.4462,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 11:00,4532400,3597.512,2019.3036,497.33444,53.592197,51850.36,1563.1774,630.7223,134.24939,567.5922,53.592197,630.7223,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 12:00,4536000,3597.512,1594.3484,471.4445,54.601364,52491.47,1468.2423,665.7295,28.840431,215.26773,54.601364,665.7295,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 13:00,4539600,3597.512,1309.0537,454.0635,55.662945,50803.465,2080.5803,582.77435,236.5405,90.85223,55.662945,582.77435,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 14:00,4543200,3597.512,988.7414,437.0521,55.229362,48647.01,2076.4849,545.0237,480.64246,33.317135,55.229362,545.0237,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 15:00,4546800,3597.512,722.3534,423.5726,53.25671,47321.227,1934.7352,509.96198,15.958102,13.173271,53.25671,509.96198,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 16:00,4550400,3597.512,634.4822,417.1979,53.21875,47652.406,1830.2593,548.6759,4.216896,6.7287045,53.21875,548.6759,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 17:00,4554000,3597.512,616.97485,414.54852,54.177837,48501.367,1470.0103,488.27795,1.7434051,4.1517043,54.177837,488.27795,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 18:00,4557600,3597.512,660.0022,417.15878,52.46438,50384.727,1893.0277,584.2139,45.06743,7.351967,52.46438,584.2139,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 19:00,4561200,3597.512,1038.4548,436.022,52.442623,53438.965,2167.286,710.4383,1121.4891,37.807026,52.442623,710.4383,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 20:00,4564800,3597.512,253.60872,373.26828,1.1952708,52773.777,2262.8477,720.44775,2732.8315,15.561905,1.1952708,720.44775,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 21:00,4568400,3597.512,271.47568,367.2215,1.447499,50486.496,2076.6711,648.3512,773.68243,8.35546,1.447499,648.3512,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 22:00,4572000,3597.512,234.33319,364.62686,0.9588326,52659.21,2019.055,698.5061,83.34172,6.5419564,0.9588326,698.5061,130901.3,73179.4,-15784.6,-201976.5
2/22/2023 23:00,4575600,3597.512,6.407456,362.9206,0.10372095,51231.754,1506.7222,628.9345,1.3815451,5.888528,0.10372095,628.9345,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 0:00,4579200,3597.512,6.4077573,362.55386,0.10372095,46261.984,1396.4049,510.5356,1.525165,5.624816,0.10372095,510.5356,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 1:00,4582800,3597.512,6.374391,362.38867,0.10372095,44726.74,1244.0881,429.40567,1.0651587,5.513581,0.10372095,429.40567,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 2:00,4586400,3597.512,6.3736663,362.3097,0.10372095,170.49518,784.84924,17.661684,0.8383894,5.4657903,0.10372095,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 3:00,4590000,3597.512,6.337776,362.26797,0.10372095,168.17622,750.09784,17.661684,0.71716464,5.4450836,0.10372095,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 4:00,4593600,3597.512,6.3348083,362.24243,0.10372095,165.91006,722.9972,17.661684,0.6389305,5.436071,0.10372095,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 5:00,4597200,3597.512,6.298033,362.22397,0.10372095,1373.9204,794.14124,46.26926,96.61614,5.4321313,0.10372095,46.26926,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 6:00,4600800,3597.512,6.261159,362.20862,0.10372095,161.954,737.80945,17.661684,63.799915,5.4303966,0.10372095,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 7:00,4604400,3597.512,1913.3336,467.06216,50.506348,42816.223,1533.9005,401.8414,44.537384,214.96408,50.506348,401.8414,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 8:00,4608000,3597.512,2953.2336,511.98712,52.997612,54529.06,2244.4155,809.7989,22.959019,881.28674,52.997612,809.7989,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 9:00,4611600,3597.512,2118.1824,498.1602,53.473824,52639.61,1783.1244,718.8811,8.206117,589.35345,53.473824,718.8811,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 10:00,4615200,3597.512,1641.3102,476.4784,53.725254,51669.63,1970.041,659.6288,4.3629813,276.5537,53.725254,659.6288,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 11:00,4618800,3597.512,1356.2191,459.30173,53.66072,50681.418,1564.7795,640.1692,2.466094,132.43805,53.66072,640.1692,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 12:00,4622400,3597.512,1090.2466,443.5733,54.70191,51858.65,2049.0425,624.1781,20.301994,53.89817,54.70191,624.1781,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 13:00,4626000,3597.512,988.4178,435.43036,55.747364,50048.13,2124.9387,594.2275,534.159,29.18484,55.747364,594.2275,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 14:00,4629600,3597.512,873.86456,429.41116,55.299774,48444.414,1978.3467,553.78503,24.272755,18.917616,55.299774,553.78503,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 15:00,4633200,3597.512,751.2268,424.6207,53.296837,47948.37,1744.6914,497.24982,2.3569646,14.877357,53.296837,497.24982,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 16:00,4636800,3597.512,774.7004,424.4822,53.2221,47658.51,1456.9114,549.62244,1.4685222,14.808764,53.2221,549.62244,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 17:00,4640400,3597.512,855.1117,427.25247,54.135868,47673.688,1370.6084,549.4111,1.1937637,17.449802,54.135868,549.4111,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 18:00,4644000,3597.512,1035.7739,436.84113,52.482605,50675.59,1953.5186,580.3875,7.468246,40.640823,52.482605,580.3875,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 19:00,4647600,3597.512,1647.1602,461.54303,52.443016,53779.02,2151.0623,709.1067,360.69113,156.30324,52.443016,709.1067,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 20:00,4651200,3597.512,254.46666,390.35245,1.1871849,53405.04,2155.5554,712.86,500.32434,55.204063,1.1871849,712.86,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 21:00,4654800,3597.512,272.41757,382.77072,1.4375075,50968.58,2072.0776,639.36444,522.02655,33.111267,1.4375075,639.36444,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 22:00,4658400,3597.512,235.15556,380.60315,0.95211154,52766.965,2028.618,696.56934,51.676872,29.35601,0.95211154,696.56934,130901.3,73179.4,-15784.6,-201976.5
2/23/2023 23:00,4662000,3597.512,6.434148,379.2835,0.10372095,51499.883,1601.2031,672.9199,1.8791181,28.380796,0.10372095,672.9199,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 0:00,4665600,3597.512,6.434174,379.1413,0.10372095,46766.023,1393.172,510.07318,31.268248,28.108887,0.10372095,510.07318,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 1:00,4669200,3597.512,6.4004855,379.0923,0.10372095,45081.473,1291.353,471.92285,17.763262,28.032072,0.10372095,471.92285,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 2:00,4672800,3597.512,34.708824,158.65094,50.506348,170.81822,775.712,17.661684,2.5259254,0.013366815,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 3:00,4676400,3597.512,91.16774,365.79825,50.506348,168.62505,741.5983,17.661684,1.3956041,0.14609848,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 4:00,4680000,3597.512,168.51756,403.70483,50.506348,166.31454,715.5407,17.661684,0.98803693,0.74873394,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 5:00,4683600,3597.512,225.57643,407.17465,50.506348,3721.114,861.52264,64.03882,592.0881,2.1167583,50.506348,64.03882,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 6:00,4687200,3597.512,267.12302,410.36356,50.506348,3603.0981,903.01276,116.55327,1726.4083,4.123488,50.506348,116.55327,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 7:00,4690800,3597.512,3049.9937,497.89734,50.506348,44979.79,1907.5754,453.3702,1618.4692,643.84344,50.506348,453.3702,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 8:00,4694400,3597.512,4470.505,547.79114,52.966057,55795.71,2190.9927,804.55914,704.18506,2130.6606,52.966057,804.55914,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 9:00,4698000,3597.512,3097.504,536.44775,53.43299,53568.68,1695.7279,712.1555,252.46788,1608.3363,53.43299,712.1555,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 10:00,4701600,3597.512,2095.1094,502.86395,53.695465,52601.36,1819.3319,649.82336,77.77137,678.5827,53.695465,649.82336,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 11:00,4705200,3597.512,1765.1261,479.53278,53.6254,51359.543,1603.9475,634.11664,54.47302,315.7643,53.6254,634.11664,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 12:00,4708800,3597.512,1567.826,466.47507,54.637814,52292.55,1451.1179,672.0965,22.626799,178.28677,54.637814,672.0965,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 13:00,4712400,3597.512,1341.0239,454.3861,55.713272,50864.246,2007.622,580.75836,14.20504,95.1296,55.713272,580.75836,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 14:00,4716000,3597.512,1234.0406,447.28326,55.22331,48895.59,2017.3293,541.5159,159.58441,66.32143,55.22331,541.5159,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 15:00,4719600,3597.512,970.4046,436.46918,53.238186,47516.75,1959.6664,548.992,7.9076176,38.32204,53.238186,548.992,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 16:00,4723200,3597.512,857.01447,429.78653,53.216297,47842.64,1415.237,548.32996,4.759263,23.643501,53.216297,548.32996,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 17:00,4726800,3597.512,912.80444,430.33597,54.124813,47981.758,1371.9025,547.4624,11.423837,23.009884,54.124813,547.4624,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 18:00,4730400,3597.512,1156.4846,441.60236,52.47548,50826.812,1998.7524,578.4841,8.483288,55.951324,52.47548,578.4841,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 19:00,4734000,3597.512,1867.9335,468.89713,52.433712,53957.418,2215.2026,708.51434,307.91956,218.06685,52.433712,708.51434,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 20:00,4737600,3597.512,254.98593,395.40805,1.1819773,53542.883,2238.5698,710.7775,463.0162,75.2428,1.1819773,710.7775,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 21:00,4741200,3597.512,272.9708,387.45773,1.4312671,50969.504,2205.2166,638.1021,845.208,46.255447,1.4312671,638.1021,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 22:00,4744800,3597.512,235.65977,385.39883,0.9484508,52711.21,2149.12,697.5709,80.01671,41.79278,0.9484508,697.5709,130901.3,73179.4,-15784.6,-201976.5
2/24/2023 23:00,4748400,3597.512,6.4495296,384.14807,0.10372095,51592.305,1603.4125,672.5659,2.7652833,40.71608,0.10372095,672.5659,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 0:00,4752000,3597.512,13.708214,89.032135,50.506348,47051.63,1400.7158,508.3422,60.47987,0.001224109,50.506348,508.3422,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 1:00,4755600,3597.512,56.320034,222.70251,50.506348,45282.76,1298.5558,470.3314,40.210278,0.037976213,50.506348,470.3314,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 2:00,4759200,3597.512,145.4136,401.6003,50.506348,170.993,776.0422,17.661684,5.1920905,0.36616582,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 3:00,4762800,3597.512,247.92796,406.8736,50.506348,168.79962,740.22986,17.661684,2.931936,2.0911098,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 4:00,4766400,3597.512,319.78928,412.8086,50.506348,166.51115,713.7662,17.661684,2.2775733,5.984732,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 5:00,4770000,3597.512,354.27808,417.3564,50.506348,4727.8423,896.71497,92.94397,867.81915,10.088448,50.506348,92.94397,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 6:00,4773600,3597.512,430.15015,422.91107,50.506348,4645.1436,936.8769,111.7268,2676.8555,17.035994,50.506348,111.7268,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 7:00,4777200,3597.512,485.48788,426.60266,50.506348,47619.45,1271.8834,465.79922,2963.2893,23.085697,50.506348,465.79922,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 8:00,4780800,3597.512,546.8078,428.0911,50.506348,44627.945,1822.9758,441.84244,1524.9514,25.913828,50.506348,441.84244,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 9:00,4784400,3597.512,465.90714,424.0437,50.506348,43884.535,1438.4307,440.64066,367.2025,18.805101,50.506348,440.64066,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 10:00,4788000,3597.512,308.8209,414.69934,50.506348,54090.836,1765.6763,708.0576,85.2515,7.5890636,50.506348,708.0576,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 11:00,4791600,3597.512,230.92732,408.3608,50.506348,52694.844,1596.1893,691.802,47.931694,3.021207,50.506348,691.802,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 12:00,4795200,3597.512,214.33824,406.57138,50.506348,53883.742,1526.402,737.1179,17.571896,1.984475,50.506348,737.1179,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 13:00,4798800,3597.512,214.55072,406.49994,50.506348,55565.32,1133.5503,621.9275,2.3326108,1.9533954,50.506348,621.9275,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 14:00,4802400,3597.512,208.5833,405.5342,50.506348,52326.656,2033.7594,687.1177,56.822483,1.5052551,50.506348,687.1177,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 15:00,4806000,3597.512,240.58337,406.9353,50.506348,50426.137,2053.126,631.15717,11.8724375,2.1948054,50.506348,631.15717,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 16:00,4809600,3597.512,267.18442,408.50778,50.506348,50728.504,1893.0675,635.5629,8.791666,3.1507528,50.506348,635.5629,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 17:00,4813200,3597.512,257.76733,408.31622,50.506348,49316.777,1905.6168,590.89496,10.973366,3.0338197,50.506348,590.89496,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 18:00,4816800,3597.512,348.94678,412.62354,50.506348,50558.484,1954.8716,628.13617,12.556657,5.95903,50.506348,628.13617,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 19:00,4820400,3597.512,540.785,423.6102,50.506348,53708.555,2206.9749,701.678,278.3591,18.297647,50.506348,701.678,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 20:00,4824000,3597.512,602.7192,428.89825,50.506348,52362.555,2292.3713,687.92444,1322.7661,27.799623,50.506348,687.92444,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 21:00,4827600,3597.512,600.76733,430.0675,50.506348,51254.12,2223.5608,661.0644,790.9914,30.317083,50.506348,661.0644,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 22:00,4831200,3597.512,640.89667,432.05298,50.506348,52710.754,2225.2898,702.8465,432.0781,34.945328,50.506348,702.8465,130901.3,73179.4,-15784.6,-201976.5
2/25/2023 23:00,4834800,3597.512,758.1162,437.43857,50.506348,49921.812,2046.6716,635.0333,8.373408,49.85785,50.506348,635.0333,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 0:00,4838400,3597.512,800.4932,439.90158,50.506348,48073.77,1805.3308,548.92834,21.627838,57.986286,50.506348,548.92834,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 1:00,4842000,3597.512,723.8343,436.55057,50.506348,46615.098,1531.2999,508.9914,21.580334,47.209187,50.506348,508.9914,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 2:00,4845600,3597.512,818.0994,440.74634,50.506348,170.98743,921.61743,17.661684,3.7059162,61.039787,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 3:00,4849200,3597.512,799.7236,443.70624,50.506348,168.95937,859.86646,17.661684,2.171629,72.396126,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 4:00,4852800,3597.512,644.3775,437.80115,50.506348,166.72047,818.0049,17.661684,1.5930381,51.159195,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 5:00,4856400,3597.512,754.3889,442.0904,50.506348,3946.8674,959.8967,68.90302,643.28143,66.124084,50.506348,68.90302,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 6:00,4860000,3597.512,878.0124,448.72687,50.506348,4210.776,999.45703,92.55745,2163.9084,95.097824,50.506348,92.55745,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 7:00,4863600,3597.512,814.0135,446.5807,50.506348,47302.402,1206.0784,447.205,2371.5793,84.9496,50.506348,447.205,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 8:00,4867200,3597.512,840.3819,444.34955,50.506348,44002.89,1834.819,441.03278,804.6785,75.25535,50.506348,441.03278,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 9:00,4870800,3597.512,698.5641,437.5607,50.506348,43703.14,1421.9604,440.05905,165.02866,50.560814,50.506348,440.05905,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 10:00,4874400,3597.512,519.2716,427.16013,50.506348,44021.594,1329.0972,438.98627,130.85219,24.64325,50.506348,438.98627,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 11:00,4878000,3597.512,454.75974,422.3843,50.506348,53470.332,1547.633,714.4212,132.23285,16.711966,50.506348,714.4212,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 12:00,4881600,3597.512,399.17233,418.69897,50.506348,53327.973,1478.9353,715.7461,36.44694,11.928236,50.506348,715.7461,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 13:00,4885200,3597.512,315.248,413.59933,50.506348,50708.938,2008.4994,583.9815,10.844238,6.889881,50.506348,583.9815,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 14:00,4888800,3597.512,256.79214,409.41245,50.506348,50301.984,2005.189,586.07556,8.527157,3.8996453,50.506348,586.07556,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 15:00,4892400,3597.512,257.18835,408.75186,50.506348,47563.41,1487.513,547.754,1.2077839,3.466966,50.506348,547.754,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 16:00,4896000,3597.512,259.9665,408.71832,50.506348,47616.24,1395.481,547.52057,1.1057538,3.4512744,50.506348,547.52057,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 17:00,4899600,3597.512,273.47205,409.2032,50.506348,47632.668,1339.6548,547.59705,1.0402465,3.7806304,50.506348,547.59705,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 18:00,4903200,3597.512,362.00226,414.1553,50.506348,50837.566,1969.5621,621.5875,2.8000267,7.4028296,50.506348,621.5875,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 19:00,4906800,3597.512,459.80008,419.74863,50.506348,53220.8,2030.949,679.99634,99.40228,13.274247,50.506348,679.99634,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 20:00,4910400,3597.512,621.67725,428.60425,50.506348,52764.59,2019.0573,676.3193,102.306915,27.694935,50.506348,676.3193,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 21:00,4914000,3597.512,625.50934,430.4739,50.506348,50049.95,1980.034,594.39124,331.48575,31.771204,50.506348,594.39124,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 22:00,4917600,3597.512,646.98553,431.56357,50.506348,53283.777,2150.3096,742.34174,11.328607,34.346436,50.506348,742.34174,130901.3,73179.4,-15784.6,-201976.5
2/26/2023 23:00,4921200,3597.512,610.07837,430.04498,50.506348,50963.49,2061.9563,637.21234,10.901801,30.84785,50.506348,637.21234,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 0:00,4924800,3597.512,592.7148,428.77386,50.506348,45446.473,1637.6815,469.20364,39.77074,28.127167,50.506348,469.20364,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 1:00,4928400,3597.512,486.2361,423.7087,50.506348,44777.938,1446.489,425.13016,14.634281,18.922216,50.506348,425.13016,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 2:00,4932000,3597.512,485.50247,423.9453,50.506348,171.1401,961.9607,17.661684,8.89883,19.313019,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 3:00,4935600,3597.512,469.6875,424.8649,50.506348,168.93036,913.46204,17.661684,7.734486,20.837776,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 4:00,4939200,3597.512,456.74896,424.98877,50.506348,166.70602,878.2144,17.661684,7.3514647,21.063343,50.506348,17.661684,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 5:00,4942800,3597.512,473.42316,426.45087,50.506348,2067.3367,947.1367,46.26926,219.58244,23.665886,50.506348,46.26926,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 6:00,4946400,3597.512,477.76578,427.0349,50.506348,2478.8625,970.22845,46.26926,762.75824,24.776995,50.506348,46.26926,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 7:00,4950000,3597.512,9671.472,727.8879,203.91702,45423.48,1393.4042,435.91904,904.58484,4133.378,203.91702,435.91904,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 8:00,4953600,3597.512,7853.598,705.7695,133.1197,56012.508,2157.9573,796.70496,477.12042,8501.113,133.1197,796.70496,130901.3,73179.4,-15784.6,-201976.5
2/27/2023 9:00,4957200,3597.512,5766.2114,612.00604,59.954414,53591.81,1675.706,706.1405,119.22448,6551.226,59.954414,706.1405,130901.3,73179.4,-15784.6,-201976.5
